component_id	size	num_edges	n_species	species_entropy	species_entropy_norm	high_z_frac	max_z	top10_mean_z
1586	6	12	3	1.098612	1.000000	0.000000	0.926285	0.316937
1587	6	12	3	1.098612	1.000000	0.000000	1.272970	0.855462
1588	6	8	3	1.098612	1.000000	0.000000	-0.300967	-0.431965
1589	6	12	3	1.098612	1.000000	0.000000	1.800861	1.282072
1590	6	10	3	1.098612	1.000000	0.000000	0.844146	0.214504
1591	6	10	3	1.098612	1.000000	0.000000	0.619341	-0.094196
1592	6	12	3	1.098612	1.000000	0.000000	1.226512	0.661881
1593	6	12	3	1.098612	1.000000	0.000000	1.196496	0.564951
1594	6	12	3	1.098612	1.000000	0.000000	-0.648286	-0.703790
1595	6	12	3	1.098612	1.000000	0.000000	-0.072697	-0.372152
1596	6	12	3	1.098612	1.000000	0.000000	0.213562	-0.342076
1597	6	12	3	1.098612	1.000000	0.000000	0.485516	0.385063
1598	6	12	3	1.098612	1.000000	0.333333	3.094277	1.917765
1599	6	12	3	1.098612	1.000000	0.000000	0.849862	0.109637
1600	6	12	3	1.098612	1.000000	0.000000	2.239827	1.471967
1601	6	8	3	1.098612	1.000000	0.000000	0.001573	-0.314158
1602	6	8	3	1.098612	1.000000	0.000000	0.493189	-0.306964
1603	6	8	3	1.098612	1.000000	0.000000	2.078031	0.570086
1604	6	8	3	1.098612	1.000000	0.000000	-0.486063	-0.714831
1605	6	6	3	1.098612	1.000000	0.000000	-0.674491	-0.805624
1606	6	6	3	1.098612	1.000000	0.000000	-0.465309	-0.728655
1607	6	7	3	1.098612	1.000000	0.000000	0.200489	-0.458991
1608	6	6	3	1.098612	1.000000	0.000000	-0.065575	-0.419264
1609	6	12	3	1.098612	1.000000	0.000000	0.208600	-0.059511
1610	6	12	3	1.098612	1.000000	0.000000	0.257280	0.158555
1611	6	6	3	1.098612	1.000000			
1612	6	8	3	1.098612	1.000000			
1613	6	8	3	1.098612	1.000000	0.000000	-0.482573	-0.655316
1614	6	8	3	1.098612	1.000000	0.000000	1.182888	0.944845
1615	6	12	3	1.098612	1.000000	0.000000	1.307473	0.446779
1616	6	12	3	1.098612	1.000000	0.000000	0.248195	-0.184024
1617	6	12	3	1.098612	1.000000	0.666667	3.519149	3.180996
1618	6	10	3	1.098612	1.000000	0.000000	0.192163	-0.567874
1619	6	8	4	1.329661	0.959148	0.000000	-0.577148	-0.702577
1620	6	8	3	1.098612	1.000000	1.000000	8.038391	6.912610
1621	6	7	4	1.329661	0.959148	0.000000	-0.319815	-0.482583
1622	6	12	3	1.098612	1.000000	0.000000	0.206953	-0.014160
1623	6	8	3	1.098612	1.000000	0.250000	3.038629	1.362798
1624	6	12	3	1.098612	1.000000	0.000000	1.281331	1.245022
1625	6	8	3	1.098612	1.000000	0.000000	-0.166369	-0.371226
1626	6	8	3	1.098612	1.000000	0.000000	-1.345495	-1.453172
1627	6	8	3	1.098612	1.000000	0.000000	-0.363497	-0.511865
1628	6	12	3	1.098612	1.000000	0.666667	4.280806	3.813968
1629	6	12	3	1.098612	1.000000	0.000000	1.717758	0.444737
1630	6	12	3	1.098612	1.000000	0.000000	1.726908	1.473088
1631	6	8	3	1.098612	1.000000	0.000000	-0.457370	-0.744953
1632	6	12	3	1.098612	1.000000	0.000000	2.750357	2.329306
1633	6	8	3	1.098612	1.000000	0.000000	-0.674491	-0.748941
1634	6	10	3	1.098612	1.000000	0.000000	0.278063	-0.309296
1635	6	12	3	1.098612	1.000000	0.000000	0.418489	-0.245868
1636	6	10	3	1.098612	1.000000	0.000000	1.101182	-0.201975
1637	6	6	3	1.098612	1.000000			
1638	6	8	3	1.098612	1.000000	0.000000	-0.496486	-0.744138
1639	6	8	3	1.098612	1.000000	0.000000	-0.208061	-0.621237
1640	6	12	3	1.098612	1.000000	0.000000	0.086477	-0.433825
1641	6	8	3	1.098612	1.000000	0.000000	-0.951584	-1.062735
1642	6	8	3	1.098612	1.000000			
1643	6	8	3	1.098612	1.000000	0.000000	-0.379507	-0.413188
1644	6	8	3	1.098612	1.000000	0.000000	2.137350	1.322052
1645	6	8	3	1.098612	1.000000	0.000000	-0.232179	-0.475293
1646	6	12	3	1.098612	1.000000	0.000000	0.426849	-0.058385
1647	6	10	3	1.098612	1.000000	0.000000	0.507211	-0.267327
1648	6	12	3	1.098612	1.000000	0.000000	1.356090	0.143859
1649	6	8	3	1.098612	1.000000	0.000000	-0.575903	-0.845493
1650	6	12	3	1.098612	1.000000	0.000000	0.766178	0.552863
1651	6	8	3	1.098612	1.000000	0.000000	-0.844581	-0.913513
1652	6	12	3	1.098612	1.000000	0.000000	0.063092	-0.217769
1653	6	6	3	1.098612	1.000000	0.000000	-0.082895	-0.445004
1654	6	10	3	1.098612	1.000000	0.000000	-0.334042	-0.672777
1655	6	8	3	1.098612	1.000000	0.000000	-0.661296	-0.717556
1656	6	8	3	1.098612	1.000000	0.000000	-1.016857	-1.016857
1657	6	8	3	1.098612	1.000000	0.000000	-0.749931	-0.770845
1658	6	8	3	1.098612	1.000000	0.000000	0.130959	0.130959
1659	6	10	4	1.329661	0.959148	0.000000	-0.081769	-0.476917
1660	6	5	5	1.560710	0.969724	0.400000	6.783096	6.783096
1661	6	8	3	1.098612	1.000000	0.000000	-0.214127	-0.342648
1662	6	6	3	1.098612	1.000000			
1663	6	10	3	1.098612	1.000000	0.000000	-0.635559	-0.755262
1664	6	8	3	1.098612	1.000000	0.000000	-0.443968	-0.601124
1665	6	8	3	1.098612	1.000000	0.000000	-0.576878	-0.799624
1666	6	12	3	1.098612	1.000000	0.000000	2.217148	0.958639
1667	6	8	3	1.098612	1.000000	0.000000	-0.396213	-0.641431
1668	6	8	3	1.098612	1.000000	0.000000	0.054035	-0.433222
1669	6	8	3	1.098612	1.000000	0.000000	2.049953	1.433174
1670	6	5	3	1.011404	0.920620	0.000000	0.546101	0.221115
1671	6	10	3	1.098612	1.000000	0.000000	-0.323000	-0.499082
1672	6	8	3	1.098612	1.000000			
1673	6	12	3	1.098612	1.000000	0.333333	3.032881	1.187943
1674	6	8	3	1.098612	1.000000	0.000000	0.000000	-0.162082
1675	6	12	3	1.098612	1.000000	0.333333	5.475250	2.292133
1676	6	8	3	1.098612	1.000000			
1677	6	6	4	1.329661	0.959148	0.000000	-0.017912	-0.391464
1678	6	12	3	1.098612	1.000000	0.000000	0.814587	-0.240626
1679	6	12	3	1.098612	1.000000	0.000000	1.365011	0.546241
1680	6	8	3	1.098612	1.000000	0.000000	0.000000	0.000000
1681	6	12	3	1.098612	1.000000	0.000000	1.145222	0.428835
1682	6	8	3	1.098612	1.000000	0.000000	0.937052	0.283257
1683	6	12	3	1.098612	1.000000	0.000000	-1.039316	-1.039316
1684	6	12	3	1.098612	1.000000	0.000000	2.664424	1.603109
1685	6	12	3	1.098612	1.000000	0.000000	2.834764	1.772183
1686	6	8	3	1.098612	1.000000	0.000000	0.236199	-0.317365
1687	6	8	3	1.098612	1.000000	0.000000	-0.136523	-0.282724
1688	6	8	3	1.098612	1.000000	0.500000	3.349092	1.646991
1689	6	8	3	1.098612	1.000000	0.000000	1.352037	0.796127
1690	6	12	3	1.098612	1.000000	0.000000	0.833321	0.334904
1691	6	8	3	1.098612	1.000000	0.000000	-0.674491	-0.674491
1692	6	8	3	1.098612	1.000000	0.000000	-0.001410	-0.455043
1693	6	8	3	1.098612	1.000000	0.000000	0.000000	-0.553109
1694	6	8	3	1.098612	1.000000	0.000000	1.954550	1.954550
1695	6	8	3	1.098612	1.000000	0.000000	-0.840171	-0.840171
1696	6	8	3	1.098612	1.000000	0.000000	-0.880567	-1.017446
1697	6	8	3	1.098612	1.000000			
1698	6	8	3	1.098612	1.000000	0.000000	0.406932	0.402080
1699	6	12	3	1.098612	1.000000	0.333333	6.673919	3.515966
1700	6	8	3	1.098612	1.000000	0.000000	0.330945	0.017207
1701	6	8	3	1.098612	1.000000	0.000000	0.000000	-0.337245
1702	6	8	3	1.098612	1.000000			
1703	6	9	4	1.329661	0.959148	0.000000	0.669477	-0.087666
1704	6	12	3	1.098612	1.000000	0.000000	0.457565	-0.107074
1705	6	6	2	0.636514	0.918296	0.000000	-0.042078	-0.535161
1706	6	8	3	1.098612	1.000000	0.000000	-0.317827	-0.603129
1707	6	12	3	1.098612	1.000000	0.333333	5.780683	2.804012
1708	6	12	3	1.098612	1.000000	0.000000	0.280149	-0.104838
1709	6	8	3	1.098612	1.000000	0.000000	-0.524214	-0.599256
1710	6	6	3	1.098612	1.000000	0.000000	-0.624938	-0.758817
1711	6	5	4	1.329661	0.959148	0.000000	0.589013	-0.221621
1712	6	8	3	1.098612	1.000000	0.000000	-0.663787	-0.780062
1713	6	8	3	1.098612	1.000000	0.000000	0.276671	0.276671
1714	6	8	4	1.329661	0.959148	0.000000	0.378712	-0.132045
1715	6	8	3	1.098612	1.000000	0.000000	-0.580617	-0.679206
1716	6	8	3	1.098612	1.000000	0.000000	1.994751	0.733825
1717	6	5	4	1.329661	0.959148	0.000000	0.541322	0.541322
1718	6	8	3	1.098612	1.000000	0.000000	-0.298937	-0.542242
1719	6	6	4	1.329661	0.959148	0.000000	0.000000	-0.640999
1720	6	12	3	1.098612	1.000000	0.000000	1.735940	1.123006
1721	6	12	3	1.098612	1.000000	0.000000	1.135743	0.274728
1722	6	12	3	1.098612	1.000000	0.000000	1.611814	0.796024
1723	6	12	3	1.098612	1.000000	0.000000	2.230811	0.944181
1724	6	8	3	1.098612	1.000000			
1725	6	8	3	1.098612	1.000000			
1726	6	8	3	1.098612	1.000000	0.000000	0.424468	0.337486
1727	6	12	3	1.098612	1.000000	0.000000	0.818474	0.583530
1728	6	12	3	1.098612	1.000000	0.000000	1.294828	0.342578
1729	6	12	3	1.098612	1.000000	0.000000	-0.445398	-0.572944
1730	6	8	3	1.098612	1.000000	0.000000	1.982597	1.452285
1731	6	12	3	1.098612	1.000000	0.000000	-0.701420	-0.799168
1732	6	12	3	1.098612	1.000000	0.000000	-0.407489	-0.602365
1733	6	8	3	1.098612	1.000000	0.000000	-0.707804	-0.715545
1734	6	8	3	1.098612	1.000000	0.000000	0.700687	-0.147358
1735	6	12	3	1.098612	1.000000	0.000000	0.500276	-0.179837
1736	6	8	2	0.636514	0.918296	0.000000	-0.837682	-0.950230
1737	6	12	3	1.098612	1.000000	0.000000	1.747813	1.072238
1738	6	6	3	1.098612	1.000000	0.000000	-0.911963	-0.988775
1739	6	8	3	1.098612	1.000000	0.000000	-0.368130	-0.611286
1740	6	12	3	1.098612	1.000000	0.000000	-0.267457	-0.341290
1741	6	8	3	1.098612	1.000000	0.000000	-0.392922	-0.436407
1742	6	12	3	1.098612	1.000000	0.000000	-0.545051	-0.600231
1743	6	12	3	1.098612	1.000000	0.000000	0.080649	-0.227731
1744	6	8	3	1.098612	1.000000	0.000000	-0.222289	-0.580476
1745	6	8	3	1.098612	1.000000	0.000000	0.129007	-0.355241
1746	6	12	3	1.098612	1.000000	0.000000	1.844291	1.689824
1747	6	12	3	1.098612	1.000000	0.000000	1.577698	1.189097
1748	6	12	3	1.098612	1.000000	0.000000	0.992257	0.167493
1749	6	12	3	1.098612	1.000000	0.000000	-0.076570	-0.488788
1750	6	12	3	1.098612	1.000000	0.000000	1.292488	0.241682
1751	6	12	3	1.098612	1.000000	0.000000	1.282487	0.584843
1752	6	12	3	1.098612	1.000000	0.333333	3.770753	2.536935
1753	6	8	2	0.636514	0.918296	0.000000	-0.715122	-0.989250
1754	6	8	3	1.098612	1.000000			
1755	6	10	3	1.098612	1.000000	0.000000	0.094225	-0.357923
1756	6	8	3	1.098612	1.000000	0.000000	-0.703032	-0.792700
1757	6	8	3	1.098612	1.000000			
1758	6	8	3	1.098612	1.000000			
1759	6	8	3	1.098612	1.000000	0.000000	0.038221	0.021712
1760	6	8	3	1.098612	1.000000	0.000000	-0.821664	-0.859557
1761	6	8	3	1.098612	1.000000	0.000000	-0.466908	-0.627499
1762	6	8	3	1.098612	1.000000	0.000000	0.249651	-0.268690
1763	6	8	3	1.098612	1.000000	0.000000	1.356061	0.625174
1764	6	8	3	1.098612	1.000000	0.000000	-0.102813	-0.648113
1765	6	8	3	1.098612	1.000000	0.000000	0.348085	0.348085
1766	6	12	3	1.098612	1.000000	0.000000	1.055831	0.509716
1767	6	8	3	1.098612	1.000000	0.000000	0.413454	0.413454
1768	6	8	3	1.098612	1.000000	0.000000	0.000439	-0.155853
1769	6	12	3	1.098612	1.000000	0.000000	1.941142	0.830685
1770	6	8	3	1.098612	1.000000	0.000000	0.943993	0.825023
1771	6	12	3	1.098612	1.000000	0.000000	1.534662	0.866583
1772	6	8	3	1.098612	1.000000	0.000000	1.090490	0.172196
1773	6	12	3	1.098612	1.000000	0.000000	0.081590	-0.457619
1774	6	12	3	1.098612	1.000000	0.000000	-0.012658	-0.551711
1775	6	12	3	1.098612	1.000000	0.000000	-0.364241	-0.525432
1776	6	8	3	1.098612	1.000000	0.000000	-0.670586	-0.730656
1777	6	8	3	1.098612	1.000000	0.000000	-0.880171	-0.929224
1778	6	8	3	1.098612	1.000000	0.000000	-0.317502	-0.574418
1779	6	8	4	1.329661	0.959148			
1780	6	8	3	1.098612	1.000000	0.000000	-0.314183	-0.314183
1781	6	8	3	1.098612	1.000000	0.000000	-0.539560	-0.613075
1782	6	12	3	1.098612	1.000000	0.000000	0.674491	0.337878
1783	6	12	3	1.098612	1.000000	0.000000	1.386812	0.938539
1784	6	8	3	1.098612	1.000000	0.000000	-0.190221	-0.196944
1785	6	8	3	1.098612	1.000000	0.000000	-0.239243	-0.352858
1786	6	8	3	1.098612	1.000000	0.000000	-0.013676	-0.366660
1787	6	12	3	1.098612	1.000000	0.000000	-0.244692	-0.282178
1788	6	12	3	1.098612	1.000000	0.000000	0.072604	-0.093478
1789	6	12	3	1.098612	1.000000	0.000000	-0.249406	-0.691581
1790	6	8	3	1.098612	1.000000	0.000000	-0.943672	-0.979425
1791	6	10	3	1.098612	1.000000	0.000000	0.252171	0.050559
1792	6	8	3	1.098612	1.000000	0.000000	-0.688124	-0.743641
1793	6	12	3	1.098612	1.000000	0.000000	0.136764	-0.002030
1794	6	12	3	1.098612	1.000000	0.000000	0.296136	-0.317262
1795	6	8	3	1.098612	1.000000	0.000000	-0.748238	-0.810929
1796	6	12	3	1.098612	1.000000	0.000000	0.810194	0.526744
1797	6	8	3	1.098612	1.000000	0.000000	-0.674491	-0.692941
1798	6	12	3	1.098612	1.000000	0.000000	0.674491	-0.318483
1799	6	12	3	1.098612	1.000000	0.000000	-0.043253	-0.424261
1800	6	8	3	1.098612	1.000000	0.000000	-0.335440	-0.528926
1801	6	12	3	1.098612	1.000000	0.000000	0.674491	0.022533
1802	6	8	3	1.098612	1.000000	0.000000	-0.657643	-0.731612
1803	6	12	3	1.098612	1.000000	0.000000	2.519139	1.988454
1804	6	8	3	1.098612	1.000000	0.000000	-0.466140	-0.740802
1805	6	12	3	1.098612	1.000000	0.000000	1.767272	1.517893
1806	6	12	3	1.098612	1.000000	0.000000	0.674491	0.072356
1807	6	12	3	1.098612	1.000000	0.000000	1.104935	0.731094
1808	6	8	3	1.098612	1.000000	0.000000	0.000000	-0.209820
1809	6	8	3	1.098612	1.000000	0.000000	-0.551480	-0.572764
1810	6	8	3	1.098612	1.000000	0.000000	-0.846773	-0.850659
1811	6	8	3	1.098612	1.000000	0.000000	-0.822995	-0.905495
1812	6	8	3	1.098612	1.000000	0.000000	-0.826929	-0.900151
1813	6	12	3	1.098612	1.000000	0.000000	1.567959	1.272342
1814	6	12	3	1.098612	1.000000	0.000000	-0.022289	-0.080679
1815	6	8	4	1.329661	0.959148	0.000000	-0.398611	-0.643306
1816	6	12	3	1.098612	1.000000	0.000000	0.322637	0.091052
1817	6	8	3	1.098612	1.000000			
1818	6	12	3	1.098612	1.000000	0.000000	-0.264973	-0.426181
1819	6	12	3	1.098612	1.000000	0.000000	0.674491	-0.177974
1820	6	12	3	1.098612	1.000000	0.000000	0.674491	0.104887
1821	6	8	3	1.098612	1.000000	0.000000	0.392809	0.100269
1822	6	8	3	1.098612	1.000000			
1823	6	8	3	1.098612	1.000000	0.000000	-0.157031	-0.425895
1824	6	12	3	1.098612	1.000000	0.666667	3.767784	2.928517
1825	6	8	3	1.098612	1.000000	0.000000	-0.625706	-0.660953
1826	6	8	3	1.098612	1.000000	0.000000	-0.035442	-0.043183
1827	6	12	3	1.098612	1.000000	0.000000	0.674491	-0.276674
1828	6	8	3	1.098612	1.000000	0.500000	3.353123	2.429571
1829	6	12	3	1.098612	1.000000	0.666667	6.699140	5.135438
1830	6	8	3	1.098612	1.000000	0.000000	0.000000	-0.337245
1831	6	12	3	1.098612	1.000000	0.000000	-0.462213	-0.696010
1832	6	12	3	1.098612	1.000000	0.000000	0.674491	-0.251404
1833	6	8	3	1.098612	1.000000	0.000000	-0.200948	-0.326724
1834	6	8	3	1.098612	1.000000	0.000000	-0.647881	-0.764082
1835	6	8	3	1.098612	1.000000	0.000000	-0.474582	-0.540615
1836	6	12	3	1.098612	1.000000	0.666667	5.077714	3.914720
1837	6	8	3	1.098612	1.000000	0.000000	-0.652776	-0.710050
1838	6	8	3	1.098612	1.000000	0.000000	-0.108690	-0.182316
1839	6	12	3	1.098612	1.000000	0.000000	-0.714417	-0.843650
1840	6	12	3	1.098612	1.000000	0.000000	-0.504374	-0.726290
1841	6	12	3	1.098612	1.000000	0.000000	-0.099179	-0.350569
1842	6	8	3	1.098612	1.000000	0.000000	0.090416	0.020821
1843	6	12	3	1.098612	1.000000	0.000000	0.674491	-0.289362
1844	6	10	3	1.098612	1.000000	0.000000	-0.479912	-0.585104
1845	6	10	3	1.098612	1.000000	0.000000	-0.889855	-0.896185
1846	6	8	3	1.098612	1.000000	0.000000	-0.515620	-0.744497
1847	6	12	3	1.098612	1.000000	0.000000	-0.747901	-0.758593
1848	6	12	3	1.098612	1.000000	0.000000	0.674491	0.098651
1849	6	8	3	1.098612	1.000000	0.000000	-0.577103	-0.589889
1850	6	8	3	1.098612	1.000000	0.000000	0.725257	0.446009
1851	6	8	3	1.098612	1.000000	0.000000	0.149693	-0.110907
1852	6	12	3	1.098612	1.000000	0.000000	-0.376237	-0.495997
1853	6	8	3	1.098612	1.000000	0.000000	0.025767	-0.108190
1854	6	6	3	1.098612	1.000000	0.000000	-0.422683	-0.608421
1855	6	10	3	1.098612	1.000000	0.000000	0.756083	0.047701
1856	6	8	3	1.098612	1.000000	0.000000	-0.589864	-0.730886
1857	6	8	3	1.098612	1.000000	0.000000	-0.908810	-1.027865
1858	6	10	4	1.329661	0.959148	0.000000	0.082148	-0.152877
1859	6	8	3	1.098612	1.000000	0.000000	0.558768	0.237444
1860	6	8	4	1.329661	0.959148	0.000000	0.127346	-0.681429
1861	6	8	3	1.098612	1.000000	0.000000	-0.535290	-1.174932
1862	6	5	4	1.329661	0.959148	0.000000	0.180644	-0.026175
1863	6	8	3	1.098612	1.000000	0.000000	0.400878	-0.162289
1864	6	5	4	1.329661	0.959148	0.000000	0.105707	-0.049623
1865	6	5	4	1.329661	0.959148	0.000000	2.897004	1.107294
1866	6	10	4	1.329661	0.959148	0.000000	-0.021947	-0.634598
1867	6	9	4	1.329661	0.959148	0.000000	0.553561	-0.025932
1868	6	12	3	1.098612	1.000000	0.000000	-0.151689	-0.311323
1869	6	12	3	1.098612	1.000000	0.000000	1.823428	1.635696
1870	6	12	3	1.098612	1.000000	0.000000	0.505285	0.505285
1871	6	8	3	1.098612	1.000000	0.000000	-0.196237	-0.488899
1872	6	12	3	1.098612	1.000000	0.000000	-0.273705	-0.273705
1873	6	8	3	1.098612	1.000000	0.000000	0.494077	-0.127997
1874	6	8	3	1.098612	1.000000	0.000000	-0.195218	-0.433572
1875	6	8	3	1.098612	1.000000	0.000000	0.674491	-0.026551
1876	6	8	3	1.098612	1.000000	0.000000	-0.288522	-0.742942
1877	6	12	3	1.098612	1.000000	1.000000	9.438655	6.516954
1878	6	8	3	1.098612	1.000000	0.000000	0.333076	-0.069409
1879	6	8	3	1.098612	1.000000	0.000000	-0.445642	-0.445642
1880	6	12	3	1.098612	1.000000	0.666667	8.651089	7.105980
1881	6	12	3	1.098612	1.000000	0.666667	8.131062	6.595365
1882	6	8	3	1.098612	1.000000	0.000000	-0.674491	-0.755108
1883	6	7	4	1.329661	0.959148	0.285714	4.971388	0.939344
